invoiceno,customer_id,transaction_time,country,transaction_amount,total_quantity,unique_products,line_count,is_return,transaction_hour,is_night_transaction,is_unknown_customer,customer_avg_amount,customer_std_amount,customer_transaction_count,previous_transaction_time,minutes_since_previous_transaction,high_amount_flag,high_quantity_flag,rapid_transaction_flag,amount_deviation_flag,risk_score,risk_level,is_suspicious,risk_reason
567168,14878.0,2011-09-18 12:24:00,United Kingdom,101.24,64,19,20,0,12,0,0,164.01,71.84512091993444,9,2011-06-19 11:14:00,131110.0,0,0,0,0,0,low,0,no major risk indicator
574279,14878.0,2011-11-03 14:47:00,United Kingdom,142.98,42,12,12,0,14,0,0,164.01,71.84512091993444,9,2011-09-18 12:24:00,66383.0,0,0,0,0,0,low,0,no major risk indicator
578855,14878.0,2011-11-27 11:15:00,United Kingdom,148.85,66,9,9,0,11,0,0,164.01,71.84512091993444,9,2011-11-03 14:47:00,34348.0,0,0,0,0,0,low,0,no major risk indicator
544898,14880.0,2011-02-24 12:27:00,United Kingdom,129.2,66,8,8,0,12,0,0,230.1966666666667,107.34149073556478,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
555847,14880.0,2011-06-07 13:27:00,United Kingdom,218.47,171,17,17,0,13,0,0,230.1966666666667,107.34149073556478,3,2011-02-24 12:27:00,148380.0,0,0,0,0,0,low,0,no major risk indicator
568064,14880.0,2011-09-23 13:42:00,United Kingdom,342.92,128,21,21,0,13,0,0,230.1966666666667,107.34149073556478,3,2011-06-07 13:27:00,155535.0,0,0,0,0,0,low,0,no major risk indicator
577429,14881.0,2011-11-20 11:06:00,United Kingdom,255.4,316,17,17,0,11,0,0,255.4,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
574586,14882.0,2011-11-06 10:15:00,United Kingdom,247.9,66,6,6,0,10,0,0,294.85,66.3973267534168,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
575968,14882.0,2011-11-13 12:47:00,United Kingdom,341.8,92,5,5,0,12,0,0,294.85,66.3973267534168,2,2011-11-06 10:15:00,10232.0,0,0,0,0,0,low,0,no major risk indicator
552877,14883.0,2011-05-12 09:49:00,United Kingdom,310.56,234,19,19,0,9,0,0,109.50571428571428,106.14044404422266,7,,999999.0,0,0,0,0,0,low,0,no major risk indicator
558386,14883.0,2011-06-29 09:32:00,United Kingdom,47.92,88,6,6,0,9,0,0,109.50571428571428,106.14044404422266,7,2011-05-12 09:49:00,69103.0,0,0,0,0,0,low,0,no major risk indicator
568550,14883.0,2011-09-27 14:58:00,United Kingdom,29.3,20,2,2,0,14,0,0,109.50571428571428,106.14044404422266,7,2011-06-29 09:32:00,129926.0,0,0,0,0,0,low,0,no major risk indicator
568551,14883.0,2011-09-27 14:58:00,United Kingdom,184.20999999999998,250,15,15,0,14,0,0,109.50571428571428,106.14044404422266,7,2011-09-27 14:58:00,0.0,0,0,1,0,25,medium,0,rapid repeat transaction
C569939,14883.0,2011-10-06 17:57:00,United Kingdom,4.95,1,1,1,1,17,0,0,109.50571428571428,106.14044404422266,7,2011-09-27 14:58:00,13139.0,0,0,0,0,0,low,0,no major risk indicator
573484,14883.0,2011-10-31 11:33:00,United Kingdom,94.08,108,5,5,0,11,0,0,109.50571428571428,106.14044404422266,7,2011-10-06 17:57:00,35616.0,0,0,0,0,0,low,0,no major risk indicator
577617,14883.0,2011-11-21 10:23:00,United Kingdom,95.52000000000001,90,6,6,0,10,0,0,109.50571428571428,106.14044404422266,7,2011-10-31 11:33:00,30170.0,0,0,0,0,0,low,0,no major risk indicator
561875,14885.0,2011-07-31 12:05:00,United Kingdom,765.3199999999999,724,15,15,0,12,0,0,765.3199999999999,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
548551,14886.0,2011-04-01 08:56:00,United Kingdom,364.8,160,18,18,0,8,0,0,364.8,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
567669,14887.0,2011-09-21 15:32:00,United Kingdom,1862.0,1100,6,6,0,15,0,0,1862.0,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
553377,14888.0,2011-05-16 14:58:00,United Kingdom,369.2,184,20,20,0,14,0,0,369.2,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
540479,14889.0,2011-01-07 15:19:00,United Kingdom,135.9,90,10,10,0,15,0,0,135.9,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
548459,14890.0,2011-03-31 11:57:00,United Kingdom,125.65,51,7,7,0,11,0,0,125.65,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
555518,14891.0,2011-06-05 10:58:00,United Kingdom,449.38,434,27,27,0,10,0,0,277.19,243.51343330502323,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
560101,14891.0,2011-07-14 18:08:00,United Kingdom,105.0,71,6,6,0,18,0,0,277.19,243.51343330502323,2,2011-06-05 10:58:00,56590.0,0,0,0,0,0,low,0,no major risk indicator
579091,14893.0,2011-11-28 10:49:00,United Kingdom,809.12,576,51,51,0,10,0,0,618.925,268.9763484955508,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
579666,14893.0,2011-11-30 12:31:00,United Kingdom,428.73,223,22,22,0,12,0,0,618.925,268.9763484955508,2,2011-11-28 10:49:00,2982.0,0,0,0,0,0,low,0,no major risk indicator
566891,14894.0,2011-09-15 13:51:00,United Kingdom,655.75,265,23,23,0,13,0,0,655.75,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C541701,14895.0,2011-01-21 09:26:00,United Kingdom,45.65,7,3,3,1,9,0,0,469.04833333333335,604.6486922363998,24,,999999.0,0,0,0,0,0,low,0,no major risk indicator
544657,14895.0,2011-02-22 13:08:00,United Kingdom,2346.34,964,118,118,0,13,0,0,469.04833333333335,604.6486922363998,24,2011-01-21 09:26:00,46302.0,0,0,0,1,20,low,0,amount differs from customer behaviour
548743,14895.0,2011-04-04 12:05:00,United Kingdom,500.35,181,18,18,0,12,0,0,469.04833333333335,604.6486922363998,24,2011-02-22 13:08:00,58977.0,0,0,0,0,0,low,0,no major risk indicator
553739,14895.0,2011-05-19 09:23:00,United Kingdom,1073.09,361,46,46,0,9,0,0,469.04833333333335,604.6486922363998,24,2011-04-04 12:05:00,64638.0,0,0,0,0,0,low,0,no major risk indicator
556434,14895.0,2011-06-10 14:06:00,United Kingdom,658.78,267,26,26,0,14,0,0,469.04833333333335,604.6486922363998,24,2011-05-19 09:23:00,31963.0,0,0,0,0,0,low,0,no major risk indicator
556435,14895.0,2011-06-10 14:08:00,United Kingdom,151.2,74,8,8,0,14,0,0,469.04833333333335,604.6486922363998,24,2011-06-10 14:06:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
C557061,14895.0,2011-06-16 14:55:00,United Kingdom,14.75,5,1,1,1,14,0,0,469.04833333333335,604.6486922363998,24,2011-06-10 14:08:00,8687.0,0,0,0,0,0,low,0,no major risk indicator
560273,14895.0,2011-07-17 14:59:00,United Kingdom,372.3,210,22,22,0,14,0,0,469.04833333333335,604.6486922363998,24,2011-06-16 14:55:00,44644.0,0,0,0,0,0,low,0,no major risk indicator
560274,14895.0,2011-07-17 15:00:00,United Kingdom,91.73,65,7,7,0,15,0,0,469.04833333333335,604.6486922363998,24,2011-07-17 14:59:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
560275,14895.0,2011-07-17 15:08:00,United Kingdom,15.0,4,1,1,0,15,0,0,469.04833333333335,604.6486922363998,24,2011-07-17 15:00:00,8.0,0,0,1,0,25,medium,0,rapid repeat transaction
563931,14895.0,2011-08-21 15:49:00,United Kingdom,833.32,292,40,40,0,15,0,0,469.04833333333335,604.6486922363998,24,2011-07-17 15:08:00,50441.0,0,0,0,0,0,low,0,no major risk indicator
563932,14895.0,2011-08-21 15:50:00,United Kingdom,39.6,8,1,1,0,15,0,0,469.04833333333335,604.6486922363998,24,2011-08-21 15:49:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
C564948,14895.0,2011-08-31 13:29:00,United Kingdom,22.849999999999998,3,2,2,1,13,0,0,469.04833333333335,604.6486922363998,24,2011-08-21 15:50:00,14259.0,0,0,0,0,0,low,0,no major risk indicator
566213,14895.0,2011-09-09 15:09:00,United Kingdom,1732.93,959,74,74,0,15,0,0,469.04833333333335,604.6486922363998,24,2011-08-31 13:29:00,13060.0,0,0,0,0,0,low,0,no major risk indicator
566214,14895.0,2011-09-09 15:10:00,United Kingdom,51.0,4,1,1,0,15,0,0,469.04833333333335,604.6486922363998,24,2011-09-09 15:09:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
566215,14895.0,2011-09-09 15:11:00,United Kingdom,109.15,29,5,5,0,15,0,0,469.04833333333335,604.6486922363998,24,2011-09-09 15:10:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
572511,14895.0,2011-10-24 14:29:00,United Kingdom,454.2,141,20,20,0,14,0,0,469.04833333333335,604.6486922363998,24,2011-09-09 15:11:00,64758.0,0,0,0,0,0,low,0,no major risk indicator
C572831,14895.0,2011-10-26 11:37:00,United Kingdom,35.2,13,2,2,1,11,0,0,469.04833333333335,604.6486922363998,24,2011-10-24 14:29:00,2708.0,0,0,0,0,0,low,0,no major risk indicator
573388,14895.0,2011-10-30 14:44:00,United Kingdom,965.78,520,30,30,0,14,0,0,469.04833333333335,604.6486922363998,24,2011-10-26 11:37:00,5947.0,0,0,0,0,0,low,0,no major risk indicator
573389,14895.0,2011-10-30 14:45:00,United Kingdom,47.400000000000006,12,1,1,0,14,0,0,469.04833333333335,604.6486922363998,24,2011-10-30 14:44:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
575504,14895.0,2011-11-10 10:29:00,United Kingdom,770.92,305,34,34,0,10,0,0,469.04833333333335,604.6486922363998,24,2011-10-30 14:45:00,15584.0,0,0,0,0,0,low,0,no major risk indicator
580140,14895.0,2011-12-02 09:19:00,United Kingdom,849.24,421,42,42,0,9,0,0,469.04833333333335,604.6486922363998,24,2011-11-10 10:29:00,31610.0,0,0,0,0,0,low,0,no major risk indicator
580141,14895.0,2011-12-02 09:22:00,United Kingdom,25.200000000000003,12,1,1,0,9,0,0,469.04833333333335,604.6486922363998,24,2011-12-02 09:19:00,3.0,0,0,1,0,25,medium,0,rapid repeat transaction
580142,14895.0,2011-12-02 09:23:00,United Kingdom,51.18,22,3,3,0,9,0,0,469.04833333333335,604.6486922363998,24,2011-12-02 09:22:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
538011,14896.0,2010-12-09 12:24:00,United Kingdom,257.22,184,32,32,0,12,0,0,234.38500000000002,32.29356669678964,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
553752,14896.0,2011-05-19 10:20:00,United Kingdom,211.55,95,11,11,0,10,0,0,234.38500000000002,32.29356669678964,2,2010-12-09 12:24:00,231716.0,0,0,0,0,0,low,0,no major risk indicator
544091,14897.0,2011-02-16 08:37:00,United Kingdom,175.5,122,10,10,0,8,0,0,341.595,214.57627540496335,4,,999999.0,0,0,0,0,0,low,0,no major risk indicator
566448,14897.0,2011-09-12 16:06:00,United Kingdom,169.9,30,7,7,0,16,0,0,341.595,214.57627540496335,4,2011-02-16 08:37:00,299969.0,0,0,0,0,0,low,0,no major risk indicator
571560,14897.0,2011-10-18 09:54:00,United Kingdom,400.91999999999996,170,20,20,0,9,0,0,341.595,214.57627540496335,4,2011-09-12 16:06:00,51468.0,0,0,0,0,0,low,0,no major risk indicator
580156,14897.0,2011-12-02 10:32:00,United Kingdom,620.0600000000001,146,18,18,0,10,0,0,341.595,214.57627540496335,4,2011-10-18 09:54:00,64838.0,0,0,0,0,0,low,0,no major risk indicator
536994,14898.0,2010-12-03 15:25:00,United Kingdom,98.5,18,3,3,0,15,0,0,168.06375,117.52837577580998,8,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C538112,14898.0,2010-12-09 15:28:00,United Kingdom,27.6,4,2,2,1,15,0,0,168.06375,117.52837577580998,8,2010-12-03 15:25:00,8643.0,0,0,0,0,0,low,0,no major risk indicator
C539065,14898.0,2010-12-15 16:52:00,United Kingdom,47.6,8,1,1,1,16,0,0,168.06375,117.52837577580998,8,2010-12-09 15:28:00,8724.0,0,0,0,0,0,low,0,no major risk indicator
541294,14898.0,2011-01-17 13:59:00,United Kingdom,157.2,96,6,6,0,13,0,0,168.06375,117.52837577580998,8,2010-12-15 16:52:00,47347.0,0,0,0,0,0,low,0,no major risk indicator
543596,14898.0,2011-02-10 12:21:00,United Kingdom,168.35,59,9,9,0,12,0,0,168.06375,117.52837577580998,8,2011-01-17 13:59:00,34462.0,0,0,0,0,0,low,0,no major risk indicator
549956,14898.0,2011-04-13 13:42:00,United Kingdom,186.88,248,6,6,0,13,0,0,168.06375,117.52837577580998,8,2011-02-10 12:21:00,89361.0,0,0,0,0,0,low,0,no major risk indicator
561626,14898.0,2011-07-28 14:03:00,United Kingdom,380.25,431,41,44,0,14,0,0,168.06375,117.52837577580998,8,2011-04-13 13:42:00,152661.0,0,0,0,0,0,low,0,no major risk indicator
576830,14898.0,2011-11-16 14:54:00,United Kingdom,278.13,149,34,41,0,14,0,0,168.06375,117.52837577580998,8,2011-07-28 14:03:00,159891.0,0,0,0,0,0,low,0,no major risk indicator
536633,14901.0,2010-12-02 11:20:00,United Kingdom,204.15,105,18,18,0,11,0,0,142.759,54.25024986117576,10,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C537684,14901.0,2010-12-08 10:18:00,United Kingdom,6.3,2,2,2,1,10,0,0,142.759,54.25024986117576,10,2010-12-02 11:20:00,8578.0,0,0,0,0,0,low,0,no major risk indicator
537694,14901.0,2010-12-08 10:46:00,United Kingdom,158.25,63,14,14,0,10,0,0,142.759,54.25024986117576,10,2010-12-08 10:18:00,28.0,0,0,0,0,0,low,0,no major risk indicator
538753,14901.0,2010-12-14 11:29:00,United Kingdom,134.64999999999998,38,6,6,0,11,0,0,142.759,54.25024986117576,10,2010-12-08 10:46:00,8683.0,0,0,0,0,0,low,0,no major risk indicator
562780,14901.0,2011-08-09 13:03:00,United Kingdom,159.64,134,14,14,0,13,0,0,142.759,54.25024986117576,10,2010-12-14 11:29:00,342814.0,0,0,0,0,0,low,0,no major risk indicator
564816,14901.0,2011-08-30 12:00:00,United Kingdom,165.43,69,8,8,0,12,0,0,142.759,54.25024986117576,10,2011-08-09 13:03:00,30177.0,0,0,0,0,0,low,0,no major risk indicator
566452,14901.0,2011-09-12 16:14:00,United Kingdom,129.32999999999998,57,11,11,0,16,0,0,142.759,54.25024986117576,10,2011-08-30 12:00:00,18974.0,0,0,0,0,0,low,0,no major risk indicator
568414,14901.0,2011-09-27 11:05:00,United Kingdom,142.38,56,3,3,0,11,0,0,142.759,54.25024986117576,10,2011-09-12 16:14:00,21291.0,0,0,0,0,0,low,0,no major risk indicator
574966,14901.0,2011-11-08 10:50:00,United Kingdom,132.64000000000001,48,7,8,0,10,0,0,142.759,54.25024986117576,10,2011-09-27 11:05:00,60465.0,0,0,0,0,0,low,0,no major risk indicator
579255,14901.0,2011-11-28 17:09:00,United Kingdom,194.82,91,14,14,0,17,0,0,142.759,54.25024986117576,10,2011-11-08 10:50:00,29179.0,0,0,0,0,0,low,0,no major risk indicator
576112,14902.0,2011-11-14 10:34:00,United Kingdom,332.66,218,20,20,0,10,0,0,175.60500000000002,222.10931103850646,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C577394,14902.0,2011-11-18 17:09:00,United Kingdom,18.55,9,4,4,1,17,0,0,175.60500000000002,222.10931103850646,2,2011-11-14 10:34:00,6155.0,0,0,0,0,0,low,0,no major risk indicator
545683,14903.0,2011-03-06 11:50:00,United Kingdom,529.88,232,56,57,0,11,0,0,286.148,296.39992040784654,10,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C545769,14903.0,2011-03-07 12:05:00,United Kingdom,11.700000000000001,18,1,1,1,12,0,0,286.148,296.39992040784654,10,2011-03-06 11:50:00,1455.0,0,0,0,0,0,low,0,no major risk indicator
C546241,14903.0,2011-03-10 13:04:00,United Kingdom,11.700000000000001,18,1,1,1,13,0,0,286.148,296.39992040784654,10,2011-03-07 12:05:00,4379.0,0,0,0,0,0,low,0,no major risk indicator
549261,14903.0,2011-04-07 12:35:00,United Kingdom,580.58,284,57,57,0,12,0,0,286.148,296.39992040784654,10,2011-03-10 13:04:00,40291.0,0,0,0,0,0,low,0,no major risk indicator
554275,14903.0,2011-05-23 13:17:00,United Kingdom,686.47,406,91,91,0,13,0,0,286.148,296.39992040784654,10,2011-04-07 12:35:00,66282.0,0,0,0,0,0,low,0,no major risk indicator
C555054,14903.0,2011-05-31 11:32:00,United Kingdom,18.4,4,3,3,1,11,0,0,286.148,296.39992040784654,10,2011-05-23 13:17:00,11415.0,0,0,0,0,0,low,0,no major risk indicator
C555364,14903.0,2011-06-02 14:17:00,United Kingdom,18.4,4,3,3,1,14,0,0,286.148,296.39992040784654,10,2011-05-31 11:32:00,3045.0,0,0,0,0,0,low,0,no major risk indicator
562574,14903.0,2011-08-07 12:42:00,United Kingdom,601.6899999999999,408,83,85,0,12,0,0,286.148,296.39992040784654,10,2011-06-02 14:17:00,94945.0,0,0,0,0,0,low,0,no major risk indicator
C562845,14903.0,2011-08-10 09:21:00,United Kingdom,5.95,1,1,1,1,9,0,0,286.148,296.39992040784654,10,2011-08-07 12:42:00,4119.0,0,0,0,0,0,low,0,no major risk indicator
577359,14903.0,2011-11-18 16:07:00,United Kingdom,396.71,201,60,60,0,16,0,0,286.148,296.39992040784654,10,2011-08-10 09:21:00,144406.0,0,0,0,0,0,low,0,no major risk indicator
576095,14904.0,2011-11-14 09:13:00,United Kingdom,396.96,593,22,22,0,9,0,0,512.72,163.7093619803095,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
581133,14904.0,2011-12-07 12:55:00,United Kingdom,628.48,1392,47,47,0,12,0,0,512.72,163.7093619803095,2,2011-11-14 09:13:00,33342.0,0,0,0,0,0,low,0,no major risk indicator
550701,14905.0,2011-04-20 10:48:00,United Kingdom,308.55,141,9,9,0,10,0,0,210.80000000000004,168.48591187396056,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
559006,14905.0,2011-07-05 12:41:00,United Kingdom,307.6,146,8,8,0,12,0,0,210.80000000000004,168.48591187396056,3,2011-04-20 10:48:00,109553.0,0,0,0,0,0,low,0,no major risk indicator
C559468,14905.0,2011-07-08 13:36:00,United Kingdom,16.25,13,1,1,1,13,0,0,210.80000000000004,168.48591187396056,3,2011-07-05 12:41:00,4375.0,0,0,0,0,0,low,0,no major risk indicator
537464,14907.0,2010-12-07 10:14:00,United Kingdom,618.07,234,28,28,0,10,0,0,352.335,341.22642910048256,10,,999999.0,0,0,0,0,0,low,0,no major risk indicator
538715,14907.0,2010-12-14 11:03:00,United Kingdom,325.22,118,18,18,0,11,0,0,352.335,341.22642910048256,10,2010-12-07 10:14:00,10129.0,0,0,0,0,0,low,0,no major risk indicator
538716,14907.0,2010-12-14 11:04:00,United Kingdom,17.4,12,1,1,0,11,0,0,352.335,341.22642910048256,10,2010-12-14 11:03:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
C538794,14907.0,2010-12-14 11:41:00,United Kingdom,1.25,1,1,1,1,11,0,0,352.335,341.22642910048256,10,2010-12-14 11:04:00,37.0,0,0,0,0,0,low,0,no major risk indicator
560120,14907.0,2011-07-15 10:27:00,United Kingdom,971.13,569,45,45,0,10,0,0,352.335,341.22642910048256,10,2010-12-14 11:41:00,306646.0,0,0,0,0,0,low,0,no major risk indicator
565201,14907.0,2011-09-01 16:41:00,United Kingdom,676.36,374,39,39,0,16,0,0,352.335,341.22642910048256,10,2011-07-15 10:27:00,69494.0,0,0,0,0,0,low,0,no major risk indicator
C569942,14907.0,2011-10-06 18:08:00,United Kingdom,13.5,2,1,1,1,18,0,0,352.335,341.22642910048256,10,2011-09-01 16:41:00,50487.0,0,0,0,0,0,low,0,no major risk indicator
575877,14907.0,2011-11-11 13:25:00,United Kingdom,416.56,116,13,13,0,13,0,0,352.335,341.22642910048256,10,2011-10-06 18:08:00,51557.0,0,0,0,0,0,low,0,no major risk indicator
C576870,14907.0,2011-11-16 16:21:00,United Kingdom,7.5,2,1,1,1,16,0,0,352.335,341.22642910048256,10,2011-11-11 13:25:00,7376.0,0,0,0,0,0,low,0,no major risk indicator
580939,14907.0,2011-12-06 14:14:00,United Kingdom,476.36,268,21,21,0,14,0,0,352.335,341.22642910048256,10,2011-11-16 16:21:00,28673.0,0,0,0,0,0,low,0,no major risk indicator
568313,14908.0,2011-09-26 12:56:00,United Kingdom,277.8,132,9,9,0,12,0,0,277.8,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
571263,14910.0,2011-10-16 11:06:00,United Kingdom,214.41,98,15,15,0,11,0,0,68.4057142857143,78.11276247774599,7,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C572110,14910.0,2011-10-20 19:11:00,United Kingdom,21.56,4,2,2,1,19,0,0,68.4057142857143,78.11276247774599,7,2011-10-16 11:06:00,6245.0,0,0,0,0,0,low,0,no major risk indicator
575045,14910.0,2011-11-08 12:09:00,United Kingdom,101.64,54,6,6,0,12,0,0,68.4057142857143,78.11276247774599,7,2011-10-20 19:11:00,26938.0,0,0,0,0,0,low,0,no major risk indicator
C576227,14910.0,2011-11-14 13:11:00,United Kingdom,10.45,7,2,2,1,13,0,0,68.4057142857143,78.11276247774599,7,2011-11-08 12:09:00,8702.0,0,0,0,0,0,low,0,no major risk indicator
576361,14910.0,2011-11-14 17:10:00,United Kingdom,7.5,6,1,1,0,17,0,0,68.4057142857143,78.11276247774599,7,2011-11-14 13:11:00,239.0,0,0,0,0,0,low,0,no major risk indicator
C576360,14910.0,2011-11-14 17:10:00,United Kingdom,12.48,6,1,1,1,17,0,0,68.4057142857143,78.11276247774599,7,2011-11-14 17:10:00,0.0,0,0,1,0,25,medium,0,rapid repeat transaction
581017,14910.0,2011-12-07 10:06:00,United Kingdom,110.8,80,8,8,0,10,0,0,68.4057142857143,78.11276247774599,7,2011-11-14 17:10:00,32696.0,0,0,0,0,0,low,0,no major risk indicator
536540,14911.0,2010-12-01 14:05:00,EIRE,540.38,231,20,20,0,14,0,0,624.8532661290324,666.0124409351394,248,,999999.0,0,0,0,0,0,low,0,no major risk indicator
536541,14911.0,2010-12-01 14:05:00,EIRE,15.0,12,1,1,0,14,0,0,624.8532661290324,666.0124409351394,248,2010-12-01 14:05:00,0.0,0,0,1,0,25,medium,0,rapid repeat transaction
536803,14911.0,2010-12-02 16:33:00,EIRE,22.5,6,1,1,0,16,0,0,624.8532661290324,666.0124409351394,248,2010-12-01 14:05:00,1588.0,0,0,0,0,0,low,0,no major risk indicator
536975,14911.0,2010-12-03 14:04:00,EIRE,1705.65,827,71,71,0,14,0,0,624.8532661290324,666.0124409351394,248,2010-12-02 16:33:00,1291.0,0,0,0,0,0,low,0,no major risk indicator
537368,14911.0,2010-12-06 12:40:00,EIRE,377.5,135,15,15,0,12,0,0,624.8532661290324,666.0124409351394,248,2010-12-03 14:04:00,4236.0,0,0,0,0,0,low,0,no major risk indicator
537378,14911.0,2010-12-06 13:06:00,EIRE,784.15,476,20,20,0,13,0,0,624.8532661290324,666.0124409351394,248,2010-12-06 12:40:00,26.0,0,0,0,0,0,low,0,no major risk indicator
537386,14911.0,2010-12-06 13:32:00,EIRE,20.85,3,1,1,0,13,0,0,624.8532661290324,666.0124409351394,248,2010-12-06 13:06:00,26.0,0,0,0,0,0,low,0,no major risk indicator
538009,14911.0,2010-12-09 12:17:00,EIRE,945.55,287,32,32,0,12,0,0,624.8532661290324,666.0124409351394,248,2010-12-06 13:32:00,4245.0,0,0,0,0,0,low,0,no major risk indicator
538255,14911.0,2010-12-10 12:33:00,EIRE,1156.05,379,51,51,0,12,0,0,624.8532661290324,666.0124409351394,248,2010-12-09 12:17:00,1456.0,0,0,0,0,0,low,0,no major risk indicator
C539221,14911.0,2010-12-16 12:56:00,EIRE,220.5,30,5,5,1,12,0,0,624.8532661290324,666.0124409351394,248,2010-12-10 12:33:00,8663.0,0,0,0,0,0,low,0,no major risk indicator
539320,14911.0,2010-12-16 19:16:00,EIRE,707.0600000000001,358,18,18,0,19,0,0,624.8532661290324,666.0124409351394,248,2010-12-16 12:56:00,380.0,0,0,0,0,0,low,0,no major risk indicator
539473,14911.0,2010-12-19 14:24:00,EIRE,411.1,155,18,18,0,14,0,0,624.8532661290324,666.0124409351394,248,2010-12-16 19:16:00,4028.0,0,0,0,0,0,low,0,no major risk indicator
C539576,14911.0,2010-12-20 12:25:00,EIRE,707.0600000000001,358,18,18,1,12,0,0,624.8532661290324,666.0124409351394,248,2010-12-19 14:24:00,1321.0,0,0,0,0,0,low,0,no major risk indicator
